keyword	url	source
Standard Deviation ()	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Standard Epoch	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Standard Error (s.e.)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Standard Model of Cosmology	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Standard Model of Particle Physics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Standard Ruler	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Standing Wave	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
standing waves	https://hyperphysics.phy-astr.gsu.edu/hbase/waves/standw.html	HyperPhysics
Standstill	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Star	https://astro4edu.org/resources/glossary/term/331/	Astro4Edu
Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
star	https://www.britannica.com/science/star-astronomy	Britannica
star catalog	https://www.britannica.com/science/star-catalog	Britannica
Star Classification	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/starcon.html	HyperPhysics
Star Cluster	https://astro4edu.org/resources/glossary/term/332/	Astro4Edu
Star Cluster	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
star cluster	https://www.britannica.com/science/star-cluster	Britannica
star clusters	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/magclo.html	HyperPhysics
Star concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/starcon.html	HyperPhysics
Star Counts	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Star Formation	https://astro4edu.org/resources/glossary/term/333/	Astro4Edu
Star processes	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/starpro.html	HyperPhysics
star spectral types	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/staspe.html	HyperPhysics
Star Stream	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Star Streaming	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Star System	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Star Trail	https://astro4edu.org/resources/glossary/term/477/	Astro4Edu
Stardust/NExT	https://www.britannica.com/topic/Stardust-United-States-space-probe	Britannica
Stark Effect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Starlight	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Starliner	https://www.britannica.com/technology/Boeing-Starliner	Britannica
STARLINK	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stars, Time-Life	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html	HyperPhysics
Starship	https://www.britannica.com/topic/Starship	Britannica
Stat-Coulomb	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
State Space	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
state variables	https://hyperphysics.phy-astr.gsu.edu/hbase/kinetic/idegas.html	HyperPhysics
Static Limit	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Static Universe	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stationary Limit	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
stationary nonequilibrium state	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stationary Point	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stationary Wave	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Statistical Distribution	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Statistical Equilibrium	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Statistical Error	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Statistical Mechanics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Statistical Parallax	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Statistical Weight	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Steady State Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
steady-state theory	https://www.britannica.com/science/steady-state-theory	Britannica
Stefan's Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stefan- Boltzmann law	https://hyperphysics.phy-astr.gsu.edu/hbase/thermo/stefan.html	HyperPhysics
Stefan-Boltzmann Constant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stefanik, Milan	https://www.britannica.com/biography/Milan-tefanik	Britannica
Stellar	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stellar Activity	https://astro4edu.org/resources/glossary/term/479/	Astro4Edu
stellar association	https://www.britannica.com/science/stellar-association	Britannica
stellar classification	https://www.britannica.com/science/stellar-classification	Britannica
Stellar Core	https://astro4edu.org/resources/glossary/term/478/	Astro4Edu
Stellar Evolution	https://astro4edu.org/resources/glossary/term/334/	Astro4Edu
Stellar Evolution	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stellar Flare	https://astro4edu.org/resources/glossary/term/530/	Astro4Edu
Stellar Halo	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
stellar lifetimes	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/startime.html	HyperPhysics
Stellar Parallax	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stellar Population	https://astro4edu.org/resources/glossary/term/336/	Astro4Edu
Stellar Population	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stellar Remnants	https://astro4edu.org/resources/glossary/term/337/	Astro4Edu
Stellar Structure	https://astro4edu.org/resources/glossary/term/338/	Astro4Edu
Stellar Wind	https://astro4edu.org/resources/glossary/term/531/	Astro4Edu
Stellar Wind	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stellarator	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stephan's Quintet	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stephen Groombridge	https://www.britannica.com/biography/Stephen-Groombridge	Britannica
Sticking Coefficient	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stilb (sb)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stimulated Emission	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
stimulated emission	https://hyperphysics.phy-astr.gsu.edu/hbase/mod5.html	HyperPhysics
Stochastic Cooling	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stokes	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stokes Parameters	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
stony iron meteorite	https://www.britannica.com/science/stony-iron-meteorite	Britannica
stony meteorite	https://www.britannica.com/science/stony-meteorite	Britannica
Storage Ring	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
STP	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strain	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strange	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strange Attractor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strange Particles	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
strange quark	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/quark.html	HyperPhysics
Strangeness	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strategic Defense Initiative	https://www.britannica.com/topic/Strategic-Defense-Initiative	Britannica
Stratosphere	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stratospheric Observatory for Infrared Astronomy	https://www.britannica.com/topic/Stratospheric-Observatory-for-Infrared-Astronomy	Britannica
Streamline	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Stress	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
String	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
String Coupling Constant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
String Mode	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
string theory	https://www.britannica.com/science/string-theory	Britannica
Strömgren Spheres	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strong Equivalence Principle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strong Force	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
strong force	https://hyperphysics.phy-astr.gsu.edu/hbase/forces/funfor.html	HyperPhysics
Strong Force Symmetry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strong Interaction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strong Nuclear Force	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strong-Weak Duality	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Strongly Coupled	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Structure	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
SU(3)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
SU(5)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
SU(N)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sub-Atomic	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sub-Atomic Particle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sub-Luminous Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sub-Pulse	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Subaru Telescope	https://www.britannica.com/topic/Subaru-Telescope	Britannica
Subcritical	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Subdwarf (sd)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Subdwarf Star	https://astro4edu.org/resources/glossary/term/480/	Astro4Edu
Subgiant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Subgiant CH Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Subgiant Star	https://astro4edu.org/resources/glossary/term/481/	Astro4Edu
Sublattice Magnetization	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sublimation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Submillimeter Astronomy	https://astro4edu.org/resources/glossary/term/482/	Astro4Edu
Subsonic	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Subspace	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sum Rule	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sum-Over-Histories	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sum-Over-Paths	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Summer	https://astro4edu.org/resources/glossary/term/402/	Astro4Edu
Summer Solstice	https://astro4edu.org/resources/glossary/term/341/	Astro4Edu
summer solstice	https://www.britannica.com/science/summer-solstice-astronomy	Britannica
Sun	https://astro4edu.org/resources/glossary/term/342/	Astro4Edu
Sun	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/sun.html	HyperPhysics
Sun	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sun	https://www.britannica.com/place/Sun	Britannica
Sun as red giant	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/redgia.html	HyperPhysics
Sun as white dwarf	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/whdwar.html	HyperPhysics
Sun Concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/suncon.html	HyperPhysics
Sun Path (Day Arc)	https://astro4edu.org/resources/glossary/term/343/	Astro4Edu
Sundial	https://astro4edu.org/resources/glossary/term/344/	Astro4Edu
sunlight	https://www.britannica.com/science/sunlight-solar-radiation	Britannica
Sunrise/Sunset	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sunspot	https://astro4edu.org/resources/glossary/term/345/	Astro4Edu
Sunspot	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
sunspot	https://www.britannica.com/science/sunspot	Britannica
Sunspot Cycle	https://astro4edu.org/resources/glossary/term/346/	Astro4Edu
Sunspot Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sunspot Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Sunyaev-Zel'dovich Process	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Super Radiance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
super-Earth	https://www.britannica.com/topic/super-Earth	Britannica
Super-High Frequency	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Super-Metal-Rich	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supercluster	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
supercluster	https://www.britannica.com/science/supercluster	Britannica
Superconducting Super Collider	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superconductivity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superconductor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supercooling	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superfluid	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superfluidity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superforce	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supergalactic Plane	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supergiant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supergiant Star	https://astro4edu.org/resources/glossary/term/347/	Astro4Edu
supergiant star	https://www.britannica.com/science/supergiant-star	Britannica
Supergranulation Cells	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supergravity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
supergravity	https://www.britannica.com/science/supergravity	Britannica
Superior Planets	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supermassive Black Hole	https://astro4edu.org/resources/glossary/term/348/	Astro4Edu
supermassive black hole	https://www.britannica.com/science/supermassive-black-hole	Britannica
supermoon	https://www.britannica.com/science/supermoon	Britannica
Supermultiplet	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supernova	https://astro4edu.org/resources/glossary/term/349/	Astro4Edu
Supernova	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
supernova	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/snovcn.html	HyperPhysics
supernova	https://www.britannica.com/science/supernova	Britannica
Supernova 1987A	https://www.britannica.com/topic/Supernova-1987A	Britannica
Supernova Remnant	https://astro4edu.org/resources/glossary/term/526/	Astro4Edu
Supernova Remnant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
supernova remnant	https://www.britannica.com/science/supernova-remnant	Britannica
supernovae	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/snovcn.html	HyperPhysics
Superpartners	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superposition Principle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supersonic	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superspace	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superstring Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supersymmetric Quantum Field Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supersymmetric Standard Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supersymmetry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supersynthesis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superunified	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Superunified Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supra-Thermal	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Supra-Thermal Proton Bremsstrahlung	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Surface Brightness	https://astro4edu.org/resources/glossary/term/527/	Astro4Edu
Surface Brightness	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Surface Channel	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Surface Gravity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Surface Tension	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Surveyor	https://www.britannica.com/technology/Surveyor-space-probe	Britannica
Surya	https://www.britannica.com/topic/Surya	Britannica
Susan Helms	https://www.britannica.com/biography/Susan-Helms	Britannica
Susceptibility	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
SUSY	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Suzaku	https://www.britannica.com/topic/Suzaku	Britannica
Svarozhich	https://www.britannica.com/topic/Svarozhich	Britannica
Swan Bands	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Swan Nebula	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Swift	https://www.britannica.com/topic/Swift-satellite-observatory	Britannica
SX Phoenicis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_P.html	NED
Symbiotic Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Symmetry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Symmetry Breaking	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Symmetry Principle	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Synchronous Rotation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Synchrotron	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
Synchrotron Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_S.html	NED
synchrotron radiation	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/crab.html	HyperPhysics
synchrotron radiation	https://www.britannica.com/science/synchrotron-radiation	Britannica
